year,district,farmer_id,crop,area_hectares,rainfall_mm,production_tons,crop_value_rs,insurance_premium_rs,claim_amount_rs,loss_percent
2000,Prakasam,PRA_2000_20,Rice,1.36,1162.4,4.7,94090.79,4340.32,9409.08,0.1
2000,Prakasam,PRA_2000_21,Sugarcane,6.48,871.59,370.61,1297147.14,49768.6,0.0,0.0
2000,Prakasam,PRA_2000_22,Maize,7.26,1063.48,25.35,430979.63,14467.79,43097.96,0.1
2000,Prakasam,PRA_2000_23,Rice,2.15,839.52,4.64,92710.95,3074.13,9271.09,0.1
2000,Prakasam,PRA_2000_24,Chilli,2.73,593.68,1.97,157232.02,6869.62,15723.2,0.1
2000,Prakasam,PRA_2000_25,Maize,2.13,694.14,4.09,69578.94,1435.12,6957.89,0.1
2000,Prakasam,PRA_2000_26,Groundnut,7.97,807.6,10.41,520428.76,13524.0,52042.88,0.1
2000,Prakasam,PRA_2000_27,Groundnut,3.93,824.01,5.29,264691.93,6910.4,52938.39,0.2
2000,Prakasam,PRA_2000_28,Rice,7.08,986.58,19.44,388761.61,12737.7,0.0,0.0
2000,Prakasam,PRA_2000_29,Chilli,6.37,974.63,7.37,589734.56,20726.43,0.0,0.0
2000,Prakasam,PRA_2000_30,Maize,5.05,1136.79,19.32,328449.79,11364.39,65689.96,0.2
2000,Prakasam,PRA_2000_31,Cotton,6.55,708.22,5.9,353737.4,14025.79,141494.96,0.4
2000,Prakasam,PRA_2000_32,Cotton,7.39,906.57,9.6,576060.46,22435.72,57606.05,0.1
2000,Prakasam,PRA_2000_33,Maize,6.43,549.24,12.35,209940.53,6751.54,20994.05,0.1
2000,Prakasam,PRA_2000_34,Cotton,2.66,794.89,2.82,169430.47,4645.26,33886.09,0.2
2000,Prakasam,PRA_2000_35,Sugarcane,4.6,1034.55,338.16,1183575.5,36426.9,0.0,0.0
2000,Prakasam,PRA_2000_36,Sugarcane,5.56,625.21,233.72,818034.82,37416.58,0.0,0.0
2000,Prakasam,PRA_2000_37,Rice,6.41,474.76,10.78,215520.88,5156.6,86208.35,0.4
2000,Prakasam,PRA_2000_38,Maize,7.19,416.27,13.8,234549.99,7848.82,23455.0,0.1
2000,Prakasam,PRA_2000_39,Rice,4.02,668.45,6.75,134944.75,3705.78,13494.47,0.1
2000,Nellore,NEL_2000_0,Rice,2.77,540.7,4.65,92994.53,3549.24,0.0,0.0
2000,Nellore,NEL_2000_1,Chilli,4.32,497.48,3.11,248971.17,11284.65,49794.23,0.2
2000,Nellore,NEL_2000_2,Chilli,7.05,1116.8,9.87,789675.09,16603.42,315870.03,0.4
2000,Nellore,NEL_2000_3,Rice,4.72,1261.56,17.17,343483.99,16520.95,0.0,0.0
2000,Nellore,NEL_2000_4,Maize,4.17,762.0,8.8,149554.64,5266.87,0.0,0.0
2000,Nellore,NEL_2000_5,Cotton,3.78,889.68,4.78,286708.85,9861.9,28670.89,0.1
2000,Nellore,NEL_2000_6,Sugarcane,7.66,983.27,523.56,1832476.4,61648.53,0.0,0.0
2000,Nellore,NEL_2000_7,Cotton,3.4,869.3,4.15,248760.07,8947.24,0.0,0.0
2000,Nellore,NEL_2000_8,Sugarcane,3.16,612.31,132.53,463859.91,18648.55,185543.96,0.4
2000,Nellore,NEL_2000_9,Rice,6.12,928.85,15.38,307675.76,7594.95,0.0,0.0
2000,Nellore,NEL_2000_10,Sugarcane,2.79,779.43,133.62,467685.58,12779.24,93537.12,0.2
2000,Nellore,NEL_2000_11,Rice,1.21,794.64,2.4,47988.48,2300.01,4798.85,0.1
2000,Nellore,NEL_2000_12,Rice,5.2,967.84,13.9,278048.14,8468.57,0.0,0.0
2000,Nellore,NEL_2000_13,Sugarcane,3.23,1163.07,278.5,974733.34,44831.07,389893.34,0.4
2000,Nellore,NEL_2000_14,Groundnut,6.48,1122.74,13.7,685112.58,31758.71,0.0,0.0
2000,Nellore,NEL_2000_15,Sugarcane,7.48,890.71,441.83,1546413.46,51256.14,309282.69,0.2
2000,Nellore,NEL_2000_16,Groundnut,6.58,1057.95,12.83,641684.39,15147.78,0.0,0.0
2000,Nellore,NEL_2000_17,Rice,3.3,747.72,5.91,118150.4,4596.79,11815.04,0.1
2000,Nellore,NEL_2000_18,Groundnut,3.66,1242.44,8.57,428563.74,15587.12,0.0,0.0
2000,Nellore,NEL_2000_19,Sugarcane,1.51,1022.4,109.25,382386.7,14570.26,38238.67,0.1
2000,Nellore,NEL_2000_20,Cotton,6.32,1428.39,12.32,738903.0,35869.57,147780.6,0.2
2000,Nellore,NEL_2000_21,Chilli,1.18,806.61,1.02,81948.11,2477.9,0.0,0.0
2000,Nellore,NEL_2000_22,Cotton,4.69,770.0,4.72,283191.9,9014.27,0.0,0.0
2000,Nellore,NEL_2000_23,Sugarcane,6.03,473.14,253.13,885948.65,43115.32,0.0,0.0
2000,Nellore,NEL_2000_24,Maize,1.05,951.79,3.14,53334.64,1456.27,10666.93,0.2
2000,Nellore,NEL_2000_25,Chilli,7.54,856.24,7.19,575262.44,17573.51,0.0,0.0
2000,Nellore,NEL_2000_26,Groundnut,5.32,1209.84,12.45,622498.74,29810.33,0.0,0.0
2000,Nellore,NEL_2000_27,Cotton,5.27,855.62,6.28,376639.96,15624.73,0.0,0.0
2000,Nellore,NEL_2000_28,Chilli,6.76,588.27,4.87,389503.76,17832.45,38950.38,0.1
2000,Nellore,NEL_2000_29,Rice,4.97,812.63,10.19,203871.54,5646.61,81548.61,0.4
2000,Nellore,NEL_2000_30,Chilli,1.61,707.67,1.16,92694.11,3317.98,0.0,0.0
2000,Nellore,NEL_2000_31,Groundnut,5.21,1030.47,9.79,489428.69,21816.61,97885.74,0.2
2000,Nellore,NEL_2000_32,Rice,6.56,588.12,11.01,220288.55,6789.99,44057.71,0.2
2000,Nellore,NEL_2000_33,Rice,2.66,895.51,6.33,126633.88,5497.91,0.0,0.0
2000,Nellore,NEL_2000_34,Maize,6.96,1005.77,22.45,381646.04,16410.66,0.0,0.0
2000,Nellore,NEL_2000_35,Cotton,2.07,913.96,2.72,163470.73,4423.04,32694.15,0.2
2000,Nellore,NEL_2000_36,Rice,2.52,1044.92,7.5,150007.11,5460.4,0.0,0.0
2000,Nellore,NEL_2000_37,Sugarcane,5.42,1124.68,447.31,1565602.5,34057.55,0.0,0.0
2000,Nellore,NEL_2000_38,Maize,5.18,676.44,9.94,169053.28,5641.94,16905.33,0.1
2000,Nellore,NEL_2000_39,Maize,7.94,1179.3,31.91,542490.08,12939.38,0.0,0.0
2000,Kadapa,KAD_2000_0,Cotton,3.36,833.82,3.84,230652.81,6446.02,23065.28,0.1
2000,Kadapa,KAD_2000_1,Chilli,2.34,850.31,2.21,176835.49,5252.22,0.0,0.0
2000,Kadapa,KAD_2000_2,Rice,5.32,1047.71,15.91,318230.78,12757.26,0.0,0.0
2000,Kadapa,KAD_2000_3,Groundnut,2.9,757.01,3.41,170285.11,6434.11,17028.51,0.1
2000,Kadapa,KAD_2000_4,Chilli,3.27,1045.53,4.18,334374.34,16659.93,33437.43,0.1
2000,Kadapa,KAD_2000_5,Rice,7.97,558.07,13.39,267737.01,8939.89,0.0,0.0
2000,Kadapa,KAD_2000_6,Sugarcane,4.94,601.86,207.32,725603.42,26176.02,0.0,0.0
2000,Kadapa,KAD_2000_7,Rice,6.75,925.88,16.91,338109.11,6774.73,0.0,0.0
2000,Kadapa,KAD_2000_8,Chilli,4.32,617.36,3.11,249074.25,12260.66,0.0,0.0
2000,Kadapa,KAD_2000_9,Chilli,7.49,743.56,5.69,455568.4,16490.99,91113.68,0.2
2000,Kadapa,KAD_2000_10,Groundnut,1.65,962.66,2.81,140621.38,6460.23,14062.14,0.1
2000,Kadapa,KAD_2000_11,Chilli,6.47,662.74,4.66,372913.72,15387.29,0.0,0.0
2000,Kadapa,KAD_2000_12,Rice,2.59,568.65,4.35,87074.44,2646.16,0.0,0.0
2000,Kadapa,KAD_2000_13,Rice,3.14,492.43,5.27,105459.32,3365.15,0.0,0.0
2000,Kadapa,KAD_2000_14,Chilli,7.11,889.8,7.19,575379.2,21425.75,0.0,0.0
2000,Kadapa,KAD_2000_15,Chilli,2.46,693.9,1.77,141671.44,6788.59,0.0,0.0
2000,Kadapa,KAD_2000_16,Cotton,5.4,874.61,6.64,398623.41,16599.74,0.0,0.0
2000,Kadapa,KAD_2000_17,Chilli,6.73,1200.39,10.39,831174.89,24665.81,0.0,0.0
2000,Kadapa,KAD_2000_18,Maize,5.86,805.64,13.56,230452.65,9040.46,46090.53,0.2
2000,Kadapa,KAD_2000_19,Rice,4.36,798.18,8.68,173583.76,5105.42,17358.38,0.1
2000,Kadapa,KAD_2000_20,Rice,5.24,669.92,8.81,176190.69,6180.24,0.0,0.0
2000,Kadapa,KAD_2000_21,Rice,5.66,905.94,13.73,274570.09,6494.37,0.0,0.0
2000,Kadapa,KAD_2000_22,Chilli,1.95,811.33,1.71,136475.25,6683.83,0.0,0.0
2000,Kadapa,KAD_2000_23,Groundnut,7.56,905.94,11.77,588593.97,27241.99,0.0,0.0
2000,Kadapa,KAD_2000_24,Sugarcane,1.0,809.81,51.1,178849.05,5534.3,0.0,0.0
2000,Kadapa,KAD_2000_25,Groundnut,6.47,753.86,7.55,377274.17,12749.61,0.0,0.0
2000,Kadapa,KAD_2000_26,Maize,6.28,500.82,12.06,204971.85,6745.65,0.0,0.0
2000,Kadapa,KAD_2000_27,Groundnut,1.85,976.42,3.22,160864.99,4680.89,0.0,0.0
2000,Kadapa,KAD_2000_28,Chilli,5.33,545.13,3.83,306798.44,8277.23,0.0,0.0
2000,Kadapa,KAD_2000_29,Groundnut,5.37,925.22,8.63,431447.11,15450.66,0.0,0.0
2000,Kadapa,KAD_2000_30,Groundnut,7.21,526.62,7.78,389136.39,12075.98,0.0,0.0
2000,Kadapa,KAD_2000_31,Sugarcane,2.24,755.05,101.85,356471.7,11268.91,142588.68,0.4
2000,Kadapa,KAD_2000_32,Cotton,1.94,1073.89,3.21,192694.13,7219.18,19269.41,0.1
2000,Kadapa,KAD_2000_33,Groundnut,2.51,723.19,2.73,136375.44,2777.1,0.0,0.0
2000,Kadapa,KAD_2000_34,Groundnut,2.39,522.41,2.58,129167.67,5086.97,0.0,0.0
2000,Kadapa,KAD_2000_35,Groundnut,4.42,647.55,4.77,238555.15,5844.95,0.0,0.0
2000,Kadapa,KAD_2000_36,Chilli,5.56,888.56,5.61,448945.76,20555.86,0.0,0.0
2000,Kadapa,KAD_2000_37,Cotton,7.24,1041.19,11.51,690375.36,33593.69,69037.54,0.1
2000,Kadapa,KAD_2000_38,Rice,7.6,865.04,17.18,343533.27,9478.69,34353.33,0.1
2000,Kadapa,KAD_2000_39,Chilli,5.46,766.66,4.37,349457.67,13901.64,69891.53,0.2
2000,Chittoor,CHI_2000_0,Rice,5.3,806.4,10.73,214614.09,5259.13,21461.41,0.1
2000,Chittoor,CHI_2000_1,Rice,4.1,649.32,6.89,137857.83,2954.97,0.0,0.0
2000,Chittoor,CHI_2000_2,Maize,5.61,775.4,12.2,207382.34,4368.95,0.0,0.0
2000,Chittoor,CHI_2000_3,Cotton,4.23,818.84,4.71,282414.66,14049.47,112965.86,0.4
2000,Chittoor,CHI_2000_4,Maize,5.63,709.72,10.81,183749.96,4217.41,18375.0,0.1
2000,Chittoor,CHI_2000_5,Cotton,1.15,712.79,1.03,61917.2,1390.98,24766.88,0.4
2000,Chittoor,CHI_2000_6,Rice,7.83,627.72,13.16,263153.05,5809.8,105261.22,0.4
2000,Chittoor,CHI_2000_7,Sugarcane,7.27,623.91,305.37,1068793.22,31707.32,0.0,0.0
2000,Chittoor,CHI_2000_8,Maize,7.86,1091.12,28.43,483232.73,20509.46,96646.55,0.2
2000,Chittoor,CHI_2000_9,Chilli,2.1,1159.85,3.09,247221.66,5268.81,0.0,0.0
2000,Chittoor,CHI_2000_10,Cotton,2.57,591.04,2.32,138904.7,4609.16,13890.47,0.1
2000,Chittoor,CHI_2000_11,Sugarcane,2.92,406.73,122.49,428731.26,20514.59,42873.13,0.1
2000,Chittoor,CHI_2000_12,Maize,7.21,531.89,13.84,235284.6,10465.08,47056.92,0.2
2000,Chittoor,CHI_2000_13,Rice,2.81,982.6,7.67,153395.05,5571.38,15339.5,0.1
2000,Chittoor,CHI_2000_14,Sugarcane,4.22,898.19,252.66,884324.68,38285.44,88432.47,0.1
2000,Chittoor,CHI_2000_15,Maize,3.24,946.98,9.58,162925.81,6939.93,0.0,0.0
2000,Chittoor,CHI_2000_16,Chilli,1.3,781.13,1.07,85924.06,3589.86,17184.81,0.2
2000,Chittoor,CHI_2000_17,Maize,2.05,782.82,4.54,77097.92,2333.87,0.0,0.0
2000,Chittoor,CHI_2000_18,Groundnut,5.13,420.16,5.54,277151.43,10240.93,27715.14,0.1
2000,Chittoor,CHI_2000_19,Chilli,5.45,815.69,4.82,385724.04,16521.97,0.0,0.0
2000,Chittoor,CHI_2000_20,Cotton,4.91,919.33,6.51,390678.48,18144.49,0.0,0.0
2000,Chittoor,CHI_2000_21,Maize,3.81,953.91,11.39,193639.44,8520.55,0.0,0.0
2000,Chittoor,CHI_2000_22,Cotton,6.2,886.62,7.79,467354.44,18991.66,0.0,0.0
2000,Chittoor,CHI_2000_23,Rice,4.88,1037.41,14.39,287859.96,5802.36,28786.0,0.1
2000,Chittoor,CHI_2000_24,Sugarcane,6.83,954.77,447.12,1564936.02,66803.89,312987.2,0.2
2000,Chittoor,CHI_2000_25,Sugarcane,7.14,1024.44,517.0,1809489.68,90275.49,0.0,0.0
2000,Chittoor,CHI_2000_26,Groundnut,5.5,664.5,5.94,297192.04,7172.64,29719.2,0.1
2000,Chittoor,CHI_2000_27,Sugarcane,5.87,934.35,372.32,1303121.55,26188.24,130312.15,0.1
2000,Chittoor,CHI_2000_28,Chilli,2.27,511.09,1.63,130707.93,6042.35,0.0,0.0
2000,Chittoor,CHI_2000_29,Maize,1.45,467.74,2.79,47457.75,1774.9,0.0,0.0
2000,Chittoor,CHI_2000_30,Chilli,1.37,1302.48,2.14,170929.54,6506.33,0.0,0.0
2000,Chittoor,CHI_2000_31,Maize,4.49,732.23,8.87,150746.18,3363.41,0.0,0.0
2000,Chittoor,CHI_2000_32,Groundnut,6.22,816.31,8.26,413000.58,12887.22,0.0,0.0
2000,Chittoor,CHI_2000_33,Rice,4.04,1061.31,12.3,245942.32,5572.56,0.0,0.0
2000,Chittoor,CHI_2000_34,Maize,6.61,954.62,19.78,336250.72,9745.66,0.0,0.0
2000,Chittoor,CHI_2000_35,Sugarcane,5.45,976.44,368.88,1291082.78,56251.89,0.0,0.0
2000,Chittoor,CHI_2000_36,Sugarcane,7.94,970.02,531.85,1861486.26,90299.55,0.0,0.0
2000,Chittoor,CHI_2000_37,Chilli,3.54,975.14,4.09,327369.42,9832.65,0.0,0.0
2000,Chittoor,CHI_2000_38,Rice,5.1,1135.96,17.06,341115.88,16335.53,34111.59,0.1
2000,Chittoor,CHI_2000_39,Maize,2.82,946.98,8.33,141540.64,4655.23,28308.13,0.2
2000,Vizianagaram,VIZ_2000_0,Groundnut,4.23,257.18,4.57,228535.0,10997.24,22853.5,0.1
2000,Vizianagaram,VIZ_2000_1,Cotton,1.56,640.1,1.41,84467.37,3533.96,0.0,0.0
2000,Vizianagaram,VIZ_2000_2,Rice,6.46,707.14,10.86,217106.11,6939.81,43421.22,0.2
2000,Vizianagaram,VIZ_2000_3,Rice,7.7,730.78,13.26,265234.97,5853.4,0.0,0.0
2000,Vizianagaram,VIZ_2000_4,Sugarcane,1.25,609.19,52.67,184339.96,8039.77,73735.99,0.4
2000,Vizianagaram,VIZ_2000_5,Sugarcane,4.0,609.28,168.09,588324.6,26676.8,0.0,0.0
2000,Vizianagaram,VIZ_2000_6,Rice,4.41,315.15,7.41,148276.74,4510.62,29655.35,0.2
2000,Vizianagaram,VIZ_2000_7,Cotton,6.13,976.81,8.89,533173.47,19433.97,0.0,0.0
2000,Vizianagaram,VIZ_2000_8,Groundnut,1.37,487.49,1.48,73753.48,3092.09,29501.39,0.4
2000,Vizianagaram,VIZ_2000_9,Cotton,2.01,694.19,1.81,108796.8,4542.77,0.0,0.0
2000,Vizianagaram,VIZ_2000_10,Rice,4.25,816.0,8.77,175337.48,5345.2,0.0,0.0
2000,Vizianagaram,VIZ_2000_11,Cotton,6.04,869.58,7.37,442324.63,14393.11,0.0,0.0
2000,Vizianagaram,VIZ_2000_12,Sugarcane,4.93,596.84,207.0,724498.25,33185.06,72449.82,0.1
2000,Vizianagaram,VIZ_2000_13,Rice,6.54,812.34,13.41,268132.05,9777.48,26813.21,0.1
2000,Vizianagaram,VIZ_2000_14,Sugarcane,4.21,546.73,176.74,618591.36,29921.85,123718.27,0.2
2000,Vizianagaram,VIZ_2000_15,Cotton,1.68,788.4,1.76,105679.56,4846.42,0.0,0.0
2000,Vizianagaram,VIZ_2000_16,Sugarcane,3.03,739.55,133.36,466775.59,14320.3,186710.23,0.4
2000,Vizianagaram,VIZ_2000_17,Maize,6.5,844.7,16.2,275319.53,7169.57,0.0,0.0
2000,Vizianagaram,VIZ_2000_18,Chilli,4.81,959.09,5.44,435127.5,8936.81,0.0,0.0
2000,Vizianagaram,VIZ_2000_19,Sugarcane,2.13,961.79,141.05,493674.95,13657.42,98734.99,0.2
2000,Vizianagaram,VIZ_2000_20,Cotton,6.26,1165.72,11.6,696235.22,15891.26,0.0,0.0
2000,Vizianagaram,VIZ_2000_21,Chilli,4.77,1203.79,7.39,591348.82,20658.4,0.0,0.0
2000,Vizianagaram,VIZ_2000_22,Chilli,4.16,637.33,3.0,239724.16,7966.55,0.0,0.0
2000,Vizianagaram,VIZ_2000_23,Chilli,4.66,758.94,3.67,293512.69,8398.61,29351.27,0.1
2000,Vizianagaram,VIZ_2000_24,Chilli,2.94,1009.93,3.57,285766.24,7394.27,57153.25,0.2
2000,Vizianagaram,VIZ_2000_25,Cotton,2.11,523.89,1.9,113706.92,4647.99,11370.69,0.1
2000,Vizianagaram,VIZ_2000_26,Maize,3.54,1308.73,14.73,250469.39,5260.23,0.0,0.0
2000,Vizianagaram,VIZ_2000_27,Chilli,6.74,836.56,6.2,496161.13,14584.59,49616.11,0.1
2000,Vizianagaram,VIZ_2000_28,Sugarcane,1.58,838.3,85.28,298482.68,10493.52,119393.07,0.4
2000,Vizianagaram,VIZ_2000_29,Groundnut,7.89,848.25,11.12,556071.51,22263.77,55607.15,0.1
2000,Vizianagaram,VIZ_2000_30,Chilli,7.98,877.98,7.91,632502.53,14415.31,0.0,0.0
2000,Vizianagaram,VIZ_2000_31,Chilli,7.23,645.53,5.21,416552.05,9323.35,41655.2,0.1
2000,Vizianagaram,VIZ_2000_32,Groundnut,3.36,896.75,5.15,257635.58,6008.69,25763.56,0.1
2000,Vizianagaram,VIZ_2000_33,Rice,4.3,752.92,7.79,155737.29,6953.53,0.0,0.0
2000,Vizianagaram,VIZ_2000_34,Groundnut,2.78,826.84,3.77,188323.8,6735.03,0.0,0.0
2000,Vizianagaram,VIZ_2000_35,Chilli,6.78,822.56,6.08,486021.36,11187.79,0.0,0.0
2000,Vizianagaram,VIZ_2000_36,Chilli,7.34,643.19,5.28,422641.1,16235.05,0.0,0.0
2000,Vizianagaram,VIZ_2000_37,Sugarcane,6.17,921.73,383.39,1341855.98,59291.08,268371.2,0.2
2000,Vizianagaram,VIZ_2000_38,Maize,5.44,874.49,14.28,242828.51,7224.91,24282.85,0.1
2000,Vizianagaram,VIZ_2000_39,Chilli,5.77,641.99,4.16,332449.14,8315.87,33244.91,0.1
2000,Srikakulam,SRI_2000_0,Rice,6.86,974.26,18.5,369995.18,15104.87,0.0,0.0
2000,Srikakulam,SRI_2000_1,Sugarcane,3.52,530.8,147.95,517828.78,11420.8,51782.88,0.1
2000,Srikakulam,SRI_2000_2,Groundnut,5.57,944.72,9.24,461890.49,18452.32,0.0,0.0
2000,Srikakulam,SRI_2000_3,Rice,7.12,933.49,18.04,360816.21,7218.36,0.0,0.0
2000,Srikakulam,SRI_2000_4,Cotton,4.13,1021.42,6.38,383015.28,13941.54,0.0,0.0
2000,Srikakulam,SRI_2000_5,Sugarcane,6.62,775.92,314.89,1102129.08,37882.49,0.0,0.0
2000,Srikakulam,SRI_2000_6,Sugarcane,7.43,941.89,476.7,1668457.63,47995.76,333691.53,0.2
2000,Srikakulam,SRI_2000_7,Cotton,5.9,712.9,5.31,318341.21,14383.87,127336.48,0.4
2000,Srikakulam,SRI_2000_8,Sugarcane,6.09,977.73,412.52,1443803.43,41069.91,288760.69,0.2
2000,Srikakulam,SRI_2000_9,Sugarcane,2.53,694.65,106.22,371778.04,8776.72,0.0,0.0
2000,Srikakulam,SRI_2000_10,Rice,2.69,796.12,5.34,106893.44,3103.97,0.0,0.0
2000,Srikakulam,SRI_2000_11,Maize,2.58,739.36,5.19,88246.05,3698.16,0.0,0.0
2000,Srikakulam,SRI_2000_12,Maize,7.32,885.66,19.6,333177.1,12592.98,66635.42,0.2
2000,Srikakulam,SRI_2000_13,Groundnut,6.87,979.83,12.0,600225.09,17141.65,0.0,0.0
2000,Srikakulam,SRI_2000_14,Maize,7.97,814.01,18.72,318291.86,6973.53,63658.37,0.2
2000,Srikakulam,SRI_2000_15,Maize,4.42,1032.38,14.79,251490.54,10594.54,0.0,0.0
2000,Srikakulam,SRI_2000_16,Rice,5.68,930.66,14.34,286792.46,9439.15,0.0,0.0
2000,Srikakulam,SRI_2000_17,Chilli,4.25,1337.51,6.63,530528.88,12799.39,0.0,0.0
2000,Srikakulam,SRI_2000_18,Chilli,4.1,1122.46,5.79,462867.9,17473.69,46286.79,0.1
2000,Srikakulam,SRI_2000_19,Chilli,5.73,1062.98,7.5,600095.33,14372.77,0.0,0.0
2000,Srikakulam,SRI_2000_20,Chilli,4.41,884.85,4.43,354009.7,13459.28,35400.97,0.1
2000,Srikakulam,SRI_2000_21,Rice,2.88,828.67,6.1,121919.79,3926.93,24383.96,0.2
2000,Srikakulam,SRI_2000_22,Cotton,3.53,677.65,3.18,190780.47,4617.03,0.0,0.0
2000,Srikakulam,SRI_2000_23,Rice,4.15,792.59,8.18,163669.11,5595.71,16366.91,0.1
2000,Srikakulam,SRI_2000_24,Sugarcane,5.28,621.13,221.57,775492.69,27527.8,0.0,0.0
2000,Srikakulam,SRI_2000_25,Sugarcane,1.35,666.12,56.55,197932.26,8906.86,39586.45,0.2
2000,Srikakulam,SRI_2000_26,Rice,3.37,863.83,7.61,152101.21,5381.35,0.0,0.0
2000,Srikakulam,SRI_2000_27,Sugarcane,2.94,1068.09,226.18,791642.86,35228.48,0.0,0.0
2000,Srikakulam,SRI_2000_28,Rice,1.8,820.71,3.74,74851.63,3460.14,0.0,0.0
2000,Srikakulam,SRI_2000_29,Maize,1.31,367.56,2.52,42888.14,1437.52,8577.63,0.2
2000,Srikakulam,SRI_2000_30,Groundnut,3.76,439.37,4.06,203149.76,9594.42,20314.98,0.1
2000,Srikakulam,SRI_2000_31,Chilli,5.72,483.17,4.12,329601.89,9526.1,32960.19,0.1
2000,Srikakulam,SRI_2000_32,Chilli,6.75,828.97,6.12,489561.41,19875.07,0.0,0.0
2000,Srikakulam,SRI_2000_33,Sugarcane,6.6,677.05,277.3,970565.17,38706.08,0.0,0.0
2000,Srikakulam,SRI_2000_34,Chilli,4.85,758.96,3.81,305088.8,9040.52,30508.88,0.1
2000,Srikakulam,SRI_2000_35,Cotton,5.68,971.58,8.17,490443.55,19794.35,0.0,0.0
2000,Srikakulam,SRI_2000_36,Maize,5.19,571.84,9.97,169429.24,3976.86,0.0,0.0
2000,Srikakulam,SRI_2000_37,Maize,6.07,801.36,13.91,236419.42,5583.46,47283.88,0.2
2000,Srikakulam,SRI_2000_38,Sugarcane,6.8,863.39,383.28,1341480.72,44893.45,0.0,0.0
2000,Srikakulam,SRI_2000_39,Cotton,7.37,1180.19,13.9,834146.82,36903.22,0.0,0.0
2001,Guntur,GUN_2001_0,Rice,6.1,993.89,16.94,338852.97,13816.66,0.0,0.0
2001,Guntur,GUN_2001_1,Maize,1.54,885.44,4.13,70215.58,2547.14,14043.12,0.2
2001,Guntur,GUN_2001_2,Sugarcane,4.12,905.61,249.81,874341.31,39980.89,174868.26,0.2
2001,Guntur,GUN_2001_3,Maize,5.08,897.74,13.87,235766.19,7340.62,23576.62,0.1
2001,Guntur,GUN_2001_4,Chilli,3.75,1079.42,5.01,400930.07,10010.76,40093.01,0.1
2001,Guntur,GUN_2001_5,Groundnut,7.23,1417.43,16.92,845989.47,25698.05,0.0,0.0
2001,Guntur,GUN_2001_6,Groundnut,4.62,1054.73,8.97,448374.04,16984.26,0.0,0.0
2001,Guntur,GUN_2001_7,Groundnut,4.72,700.35,5.1,254750.26,11527.88,0.0,0.0
2001,Guntur,GUN_2001_8,Sugarcane,4.18,638.08,175.48,614167.67,21230.36,0.0,0.0
2001,Guntur,GUN_2001_9,Maize,4.72,884.81,12.63,214669.82,5167.89,0.0,0.0
2001,Guntur,GUN_2001_10,Sugarcane,1.22,580.37,51.1,178853.51,3702.37,17885.35,0.1
2001,Guntur,GUN_2001_11,Groundnut,3.02,727.64,3.33,166304.77,7816.74,0.0,0.0
2001,Guntur,GUN_2001_12,Cotton,3.62,275.24,3.26,195675.75,9753.6,0.0,0.0
2001,Guntur,GUN_2001_13,Groundnut,3.02,555.87,3.26,163017.26,7960.8,0.0,0.0
2001,Guntur,GUN_2001_14,Groundnut,7.8,1326.58,18.24,912037.82,22846.65,0.0,0.0
2001,Guntur,GUN_2001_15,Maize,3.49,438.88,6.71,114021.3,5108.66,11402.13,0.1
2001,Guntur,GUN_2001_16,Cotton,1.4,547.71,1.26,75790.79,3713.18,0.0,0.0
2001,Guntur,GUN_2001_17,Maize,2.16,626.99,4.14,70394.5,2639.06,28157.8,0.4
2001,Guntur,GUN_2001_18,Groundnut,5.38,293.94,5.81,290716.57,14482.18,58143.31,0.2
2001,Guntur,GUN_2001_19,Sugarcane,4.99,742.8,220.76,772673.25,29840.5,0.0,0.0
2001,Guntur,GUN_2001_20,Groundnut,2.04,891.01,3.09,154701.68,7303.2,0.0,0.0
2001,Guntur,GUN_2001_21,Maize,7.37,952.15,21.96,373330.82,15554.57,0.0,0.0
2001,Guntur,GUN_2001_22,Chilli,1.27,865.36,1.23,98149.37,2133.0,9814.94,0.1
2001,Guntur,GUN_2001_23,Rice,7.14,1125.8,23.58,471673.88,22791.88,0.0,0.0
2001,Guntur,GUN_2001_24,Maize,4.59,843.44,11.4,193864.11,6738.32,0.0,0.0
2001,Guntur,GUN_2001_25,Chilli,3.0,730.67,2.22,177219.97,4624.85,17722.0,0.1
2001,Guntur,GUN_2001_26,Maize,4.58,1343.19,19.05,323821.8,14885.22,129528.72,0.4
2001,Guntur,GUN_2001_27,Cotton,4.1,746.06,3.92,235375.74,8959.23,0.0,0.0
2001,Guntur,GUN_2001_28,Groundnut,4.34,595.35,4.68,234110.72,6872.78,0.0,0.0
2001,Guntur,GUN_2001_29,Groundnut,4.57,641.11,4.94,246943.48,9580.86,49388.7,0.2
2001,Guntur,GUN_2001_30,Cotton,4.34,1024.82,6.74,404255.68,16483.92,0.0,0.0
2001,Guntur,GUN_2001_31,Sugarcane,5.51,989.51,380.01,1330022.74,59310.95,0.0,0.0
2001,Guntur,GUN_2001_32,Maize,2.47,692.88,4.75,80781.87,1650.33,8078.19,0.1
2001,Guntur,GUN_2001_33,Rice,5.43,971.32,14.58,291641.39,6436.78,0.0,0.0
2001,Guntur,GUN_2001_34,Groundnut,6.75,836.12,9.31,465512.98,19086.51,0.0,0.0
2001,Guntur,GUN_2001_35,Rice,6.06,829.05,12.83,256568.96,7289.13,25656.9,0.1
2001,Guntur,GUN_2001_36,Sugarcane,3.14,1221.89,286.01,1001033.2,37349.77,100103.32,0.1
